accepted_family,accepted_genus,accepted_name,species_name_raw,species_name,iucn,name_matched,overall_score,taxonomic_status,accepted_author,publicacion,colector,herbarios,nombre_comun,registro_dep,regiones_ecologicas,sinampe,herbarios_peruanos,observaciones,autor_from_papers
Poaceae,Poa,Poa linearifolia,"21. Dissanthelium longifolium Tovar VU, B1a",Dissanthelium longifolium,"VU, B1a",Dissanthelium longifolium,1,Synonym,Refulio,"Publ. Mus. Hist. Nat. «Javier Prado», Ser. B, Bot. 33: 9. 1985.",O. Tovar et al. 9884,"MAF, US; USM!.",Desconocido.,"AN, HU.",PSH; 4000—4100 m.,Sin registro.,USM (holotipo+1).,"Esta especie perenne se conoce solamente de dos localidades, en el centro del país. Las poblaciones conocidas son dispersas y probablemente esto contribuya a su rareza.",Tovar
Poaceae,Poa,Poa deminuta,"22. Dissanthelium pygmaeum Swallen & Tovar EN, B1ab(iii)",Dissanthelium pygmaeum,"EN, B1abiii",Dissanthelium pygmaeum,1,Synonym,Refulio,Phytologia 11(6): 367—368. 1965.,O. Tovar 2545,US; USM!.,Desconocido.,HV.,AA; 4500—4800 m.,Sin registro.,USM (holotipo+1).,"Esta especie perenne se conoce solamente de dos localidades,en la cuenca del río Mantaro. La escasez de registro botánico es el tema dominante para la flora andina; se espera que con la exploración y estudio de esa parte del país, se pueda aclarar el estatus de conservación de esta especie. No se conoce de recolectas adicionales desde 1961.",Swallen & Tovar
Poaceae,Poa,Poa rauhii,"23. Dissanthelium rauhii Swallen & Tovar VU, B1a",Dissanthelium rauhii,"VU, B1a",Dissanthelium rauhii,1,Synonym,(Swallen & Tovar) Refulio,Phytologia 11(6): 376. 1965.,W. Rauh & G. Hirsch P-1418,"HEID, MO, US.",Desconocido.,CU.,"MA, PSH; 3200— 3700 m.",PNM,USM (6).,"Esta gramínea perenne se conoce solamente del sur del país, de cinco localidades en tres de las provincias de Cusco. Es una especie localmente frecuente y hay recolectas recientes en un área protegida. Sin embargo, las poblaciones en el Parque Nacional Manu están sujetas a incendios intencionales que sobrepasan los límites del parque.",Swallen & Tovar
Poaceae,Poa,Poa calycina,24. Dissanthelium semitectum Swallen & Tovar DD,Dissanthelium semitectum,DD,Dissanthelium semitectum,1,Synonym,(J. Presl) Kunth,Phytologia 11(6): 370. 1965.,J.F. Macbride & W. Featherstone 1155,US.,Desconocido.,PA.,AA; 4200 m.,Sin registro.,Ninguno.,"Esta especie se conoce solamente de una localidad, ubicada en Pasco, en la que no ha vuelto a ser recolectada desde 1922.",Swallen & Tovar
Poaceae,Eragrostis,Eragrostis pilgeri subsp. ancashensis,"25. Eragrostis ancashensis P.M. Peterson, Refulio & Tovar DD",Eragrostis ancashensis,DD,Eragrostis ancashensis,1,Synonym,"(P.M. Peterson, Refulio & Tovar) P.M. Peterson & Sánchez Vega","Sida 19(1): 66, f. 1. 2000.",P.M. Peterson & N. Refulio 13793,"K, MO, NY, RSA, TAES, UC, US, WISC; USM!.",Desconocido.,AN.,"MA, PSH; 2200— 4150 m.",Sin registro.,USM (holotipo+5).,"Esta especie se conoce sólo de las vertientes occidentales, de la Cordillera Blanca. Es considerada por Alegría & Granda (2001) como coespecífica con Eragrostis pilgeri. Esta incertidumbre taxonómica requiere aclararse.","P.M. Peterson, Refulio & Tovar"
Poaceae,Eragrostis,Eragrostis magna,"26. Eragrostis magna Hitchc. CR, B1a",Eragrostis magna,"CR, B1a",Eragrostis magna,1,Accepted,Hitchc.,Contr. U.S. Natl. Herb. 24(8): 341. 1927.,J.F. Macbride 4069,"F, US.",Desconocido.,HU.,BMHM; 2000 m.,Sin registro.,Ninguno.,"Hierba perenne, la cual no se le ha vuelto a encontrar desde que J.F. Macbride recolectó el tipo en 1923. La localidad original, en la cuenca alta del Huallaga, ha sido escasamente herborizada.",Hitchc.
Poaceae,Eragrostis,Eragrostis pilgeri,"27. Eragrostis pilgeri Fedde VU, B1ab(iii)",Eragrostis pilgeri,"VU, B1abiii",Eragrostis pilgeri,1,Accepted,Fedde,"Just’s Bot. Jahresber 3: 18, t. 34. 1908.",A. Weberbauer 3114,"BAA, US; MOL!.",Desconocido.,"AN, CA.","MDE, MA, PSH; 2200—4150 m.",PNH,"CPUN (6), MOL (lectotipo+2), USM (7).","Esta gramínea perenne se conoce de varias localidades, en un área de presencia menor a los 20000 km². Ampliamente distribuida en el departamento de Áncash, especialmente en la Cordillera Negra. Sólo se ha registrado una población en la Cordillera Blanca (Parque Nacional Huascarán).",Fedde
Poaceae,Festuca,Festuca cajamarcae,"28. Festuca cajamarcae Pilg. EN, B1ab(iii)",Festuca cajamarcae,"EN, B1abiii",Festuca cajamarcae,1,Accepted,Pilg.,Bot. Jahrb. Syst. 37: 513— 514. 1906.,A. Weberbauer 3974,"B, BAA, US; MOL!.",Desconocido.,"CA, LL.",PAR; 3200—4100 m.,Sin registro.,"CPUN (6), MOL (isotipo), USM (1).","Planta cespitosa y perenne conocida de las jalcas del norte del país, donde es localmente frecuente. Esta especie ha sido considerada como restringida a Cajamarca (Tovar, 1993; Darbyshire et al., 2003), pero recolectas recientes amplían el área de distribución hacia el sur. Amenazas a las poblaciones de esta especie y con ella de otras plantas de la jalca provienen de los incendios intencionales con propósitos de pastoreo. Por su área de presencia menor a los 5000 km² se la reconoce como amenazada.",Pilg.
Poaceae,Festuca,Festuca carazana,29. Festuca carazana Pilg. LC,Festuca carazana,LC,Festuca carazana,1,Accepted,Pilg.,Bot. Jahrb. Syst. 37: 511— 512. 1906.,A. Weberbauer 3106,"B, BAA, MO, US; MOL!.",Desconocido.,"AN, CA, HU, LL, SM.","PSH, PAR, AA; 3500—4400 m.",PNH,"MOL (isotipo), HUT (1), USM (9).","Gramínea que forma macollas grandes y se conoce de la zona norte del país y de las vertientes orientales del centro. Está bien representada en los herbarios, representando varias poblaciones. Probablemente las amenazas sean similares a otras plantas de la puna, pero por su área de distribución y representación se la reconoce como de preocupación menor.",Pilg.
Poaceae,Festuca,Festuca densiflora,"30. Festuca densiflora Tovar VU, B1ab(iii), D2",Festuca densiflora,"VU, B1abiii, D2",Festuca densiflora,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 71, t.16B. 1972.",W. Rauh & G. Hirsch P- 1223,US.,Desconocido.,"AN, CU.",AA; 4500—4720 m.,Sin registro.,USM (1).,"Esta gramínea perenne que se conoce de dos localidades, distantes entre ellas más de 500 km. En general, la escasez de colecciones de esta especie refleja la escasa recolecta botánica de las zonas por encima de los 4000 m de altitud. Por la ausencia de protección oficial y por la presencia fragmentada de sus poblaciones se la considera amenazada.",Tovar
Poaceae,Festuca,Festuca dentiflora,"31. Festuca dentiflora E.B. Alexeev ex Stanèíck & P.M. Peterson CR, B1ab(iii)",Festuca dentiflora,"CR, B1abiii",Festuca dentiflora,1,Accepted,E.B. Alexeev ex StanÄík & P.M. Peterson,"Sida 20(3): 1016, f. 1. 2003.","C. Wilkes, Exped. Expl. US. 5",US.,Desconocido.,HU.,MA; altitud desconocida.,Sin registro.,Ninguno.,"Esta especie se conoce solamente de la localidad original,en el centro del país. No ha vuelto a ser recolectada desde el siglo XIX. No se cuenta con la información acerca del estado de las poblaciones y de los hábitats.",Stanèíck & P.M. Peterson
Poaceae,Festuca,Festuca glabrata,"32. Festuca glabrata Tovar VU, B1a; D2",Festuca glabrata,"VU, B1a; D2",Festuca glabrata,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 30, t. 6A. 1972.",A. Hitchcock 22453,US.,Desconocido.,"CU, HV.",PSH; 3400—3600 m.,PNM,USM (2).,"Planta perenne conocida del centro-sur del país, donde ha sido escasamente recolectada. El ejemplar de herbario más reciente proviene de 1990. Amenazas potenciales a esta especie provienen del pastoreo y de los incendios asociados.",Tovar
Poaceae,Festuca,Festuca glyceriantha,33. Festuca glyceriantha Pilg. LC,Festuca glyceriantha,LC,Festuca glyceriantha,1,Accepted,Pilg.,Bot. Jahrb. Syst. 37: 516— 517. 1906.,A. Weberbauer 3275,"B, US; MOL!.",Desconocido.,"AN, CA, LL, PA.","PSH, PAR; 3340— 4200 m.",PNH,"MOL (isotipo+1), USM (4).","Planta perenne conocida de varias localidades, en el norte y centro del país. Esta especie fue recolectada originalmente de una localidad hoy en el Parque Nacional Huascarán. Amenazas potenciales probablemente estén asociadas a la quema intencional y pastoreo intensivo. Falta sin embargo información sobre la historia natural y características de las poblaciones de esta especie.",Pilg.
Poaceae,Festuca,Festuca horridula,34. Festuca horridula Pilg. LC,Festuca horridula,LC,Festuca horridula,1,Accepted,Pilg.,Bot. Jahrb. Syst. 37: 514— 515. 1906.,A. Weberbauer 2586,"B, BAA, US; MOL!.","Chilín, maugalaria.","AN, AY, CA, HV, JU, LL, LI, PA.","MA, PSH, PAR; 2600—4000 m.",PNH,"HAO (1), HUT (2), MOL (isotipo), USM (19).","Esta especie es una de las gramíneas endémicas de mayor rango de distribución geográfica y altitudinal. Ha sido recolectada en varias oportunidades durante el siglo XX. Cuenta con poblaciones en un área protegida, además las que se conocen fuera de esta área parecen no tener amenazas mayores, tal vez por encontrarse en ambientes rocosos.",Pilg.
Poaceae,Festuca,Festuca huamachucensis,35. Festuca huamachucensis Infantes NT,Festuca huamachucensis,NT,Festuca huamachucensis,1,Accepted,Infantes,Revista Ci. (Lima) 54: 107. 1952.,J. Infantes 3738,US.,Desconocido.,"AN, AY, CA, HU, JU, LL.","MA, PSH, PAR, AA; 2700—4750 m.","PNH, RNJ","CPUN (6), HAO (2), USM (8).","Esta gramínea se conoce, al igual que Festuca horridula, de varias localidades en el norte y centro del país en un amplio rango ecológico. Se sabe que la localidad original está fuertemente afectada por los incendios intencionales asociados al pastoreo.",Infantes
Poaceae,Festuca,Festuca lanatifolia,"36. Festuca lanatifolia Tovar VU, B1a; D2",Festuca lanatifolia,"VU, B1a; D2",Festuca lanatifolia,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 22, t.4A. 1972.",E. Asplund 11284,US; USM!.,Desconocido.,"AN, HV, LI.","MA, PSH; 3300— 3900 m.",PNH,"MOL (2), USM (isotipo+3).","Esta gramínea perenne se conoce de varias localidades, en el centro del país. Asociada a matorrales donde, al parecer, es localmente escasa. Amenazas potenciales a sus poblaciones podrían estar asociadas a los incendios intencionales y modificación del hábitat.",Tovar
Poaceae,Festuca,Festuca lasiorrhachis,37. Festuca lasiorrhachis Pilg. DD,Festuca lasiorrhachis,DD,Festuca lasiorrhachis,1,Accepted,Pilg.,Bot. Jahrb. Syst. 37: 508. 1906.,A. Weberbauer 904; A. Weberbauer 907 & A. Weberbauer 589,"B, US.",Desconocido.,"AY, CU, LI, PU.",PSH; 3700—4100 m.,RNPG,CUZ (1).,"Esta hierba perenne fue reconocida por Tovar (1993) del Perú y Bolivia. Sin embargo, Soreng et al. (2003) la reconocen como restringida solamente al Perú, pero con problemas taxonómicos, por lo que aquí se la incluye provisionalmente.",Pilg.
Poaceae,Festuca,Festuca longigluma,"38. Festuca longigluma Tovar CR, B1a",Festuca longigluma,"CR, B1a",Festuca longigluma,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 27, t. 5B. 1972.",R. Ferreyra 6688,US.,Desconocido.,HU.,MA; 3000—3100 m.,Sin registro.,Ninguno.,"Esta hierba perenne se conoce solamente de una localidad, en el centro del pais, la misma que ha sido herborizada desde fines del siglo XVIII. Sin embargo, esta especie no ha vuelto a ser recolectada desde 1950. La localidad original no recibe protección oficial, y las actividades agro-pastoriles podrían ser amenazas a las poblaciones de esta especie.",Tovar
Poaceae,Festuca,Festuca longivaginata,"39. Festuca longivaginata Tovar EN, B1ab(iii)",Festuca longivaginata,"EN, B1abiii",Festuca longivaginata,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 34, t.7A. 1972.",E. Cerrate 2474,USM.,Desconocido.,AN.,MA; 2700—3100 m.,Sin registro.,USM (3).,"Esta gramínea perenne se conoce solamente de la cuenca alta del Pativilca, donde, al parecer, no ha vuelto a ser recolectada desde 1956. Habita matorrales subxéricos, los que son poco herborizados en el país y por ello su poca representación en los herbarios. Amenazas a las poblaciones, en este tipo de hábitats, podrían estar asociados por un lado a los incendios intencionales y por el otro a las sequías que afectan continuamente la zona y que incrementan cambios en el paisaje.",Tovar
Poaceae,Festuca,Festuca meyenii,"40. Festuca meyenii (St.-Yves) E.B. Alexeev EN, B1a",Festuca meyenii,"EN, B1a",Festuca meyenii,1,Accepted,(St.-Yves) E.B. Alexeev,Bot. Zhurn. (Moscow & Leningrad) 69: 348. 1984.,G. Meyen s.n.,B.,Desconocido.,AR.,PSH; 3900—4200 m.,Sin registro.,Ninguno.,"Esta gramínea se conoce de dos localidades, solamente de la puna del sur del país. Erróneamente Brako & Zarucchi (1993) citaron Junín en el rango de distribución de esta especie. Darbyshire et al. (2003) aceptan tentativamente esta especie. Esta especie no ha vuelto, al parecer, a ser recolectada desde 1914, que confirma a Arequipa como una zona de vacío de información botánica. Probablemente podría extenderse a la Reserva Nacional Las Salinas y Aguada Blanca.",St.-Yves E.B. Alexeev
Poaceae,Festuca,Festuca nigriflora,"41. Festuca nigriflora (Hitchc.) Negrito & Anton EN, B1ab(iii); D2",Festuca nigriflora,"EN, B1abiii; D2",Festuca nigriflora,1,Accepted,(Hitchc.) Negritto & Anton,"Novon 9(4): 542, f. 1. 1999.",J.F. Macbride & W. Featherstone 1135,"BAA, F, US.",Desconocido.,"JU, PA.",AA; 4200—4600 m.,Sin registro.,USM (1).,"Esta gramínea se conoce solamente del centro del país. Al igual que otras especies endémicas de los altos Andes, no hay registro adicional de poblaciones. Probablemente hayan poblaciones en la Reserva Nacional de Junín. Habita la zona de puna, la cual está sujeta al pastoreo intensivo y a la quema con fines agrícolas. Se le asigna la categoría En Peligro porque sólo se conoce de dos poblaciones.",Hitchc. Negrito & Anton
Poaceae,Festuca,Festuca peruviana,42. Festuca peruviana Infantes LC,Festuca peruviana,LC,Festuca peruviana,1,Accepted,Infantes,Revista Ci. (Lima) 54: 103. 1952.,J. Infantes 2449,US.,Desconocido.,"AN, HU, HV, JU, PA.","PSH, AA; 3900— 4740 m.",Sin registro.,USM (21).,"Esta gramínea perenne y de porte cespitoso, se conoce de varias localidades, principalmente en el centro del país. Reconocida como endémica por Tovar (1993) y Soreng et al. (2003), un ejemplar no confirmado de Bolivia podría cambiar su rango de distribución. Se considera el estatus de conservación como de preocupación menor.",Infantes
Poaceae,Festuca,Festuca pubigluma,"43. Festuca pubigluma Tovar EN, B1a",Festuca pubigluma,"EN, B1a",Festuca pubigluma,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 31, t. 6B. 1972.",E. Cerrate 2346,"MO, US.",Desconocido.,"AN, HU.",PSH; 3800—4100 m.,Sin registro.,USM (1).,"Esta gramínea perenne, amacollada, se conoce de dos localidades, en el centro del país. Tovar (1993) indicó su rango restringido a la localidad original, pero una recolecta de 1983, parece ampliar el rango de esta especie. Al igual que otras plantas andinas, amenazas potenciales están asociadas a los incendios intencionales y modificación del hábitat.",Tovar
Poaceae,Festuca,Festuca rigidifolia,44. Festuca rigidifolia Tovar LC,Festuca rigidifolia,LC,Festuca rigidifolia,1,Accepted,Tovar,"Mem. Mus. Hist. Nat. «Javier Prado» 16: 26, t.5A. 1972.",W. Rauh & G. Hirsch P- 1721,US.,Desconocido.,"AN, CU, JU, LI, SM.","PSH, AA; 3750— 4870 m.","PNH, PNRA, SHMP",USM?.,"Esta gramínea perenne se conoce del norte y centro del país. No fue incluida por Brako & Zarucchi (1993) como endémica, pero sí por Tovar (1993) y Soreng et al. (2003), aunque estos últimos tienen reservas en el estatus taxonómico. Por su área de presencia y representación en tres áreas protegidas se la reconoce como de preocupación menor.",Tovar
Poaceae,Festuca,Festuca tarmensis,45. Festuca tarmensis Pilg. DD,Festuca tarmensis,DD,Festuca tarmensis,1,Accepted,Pilg.,Bot. Jahrb. Syst. 37: 515— 516. 1906.,A. Weberbauer 2233,"B, BAA, US; MOL!.",Desconocido.,"AN, HU, JU, LL, SM.","MA, BPM; 3500— 3800 m.",PNRA,MOL (isotipo).,"Esta especie perenne se conoce de varias localidades, en el norte y centro del país, en las cuencas del Palca, Santa y Pativilca. Tovar (1993) la reconoció en un sentido más amplio que el de Soreng et al. (2003). Habrá que aclarar su estatus taxonómico y con ello su rango de distribución en una futura evaluación.",Pilg.
Poaceae,Jarava,Jarava macbridei,46. Jarava macbridei (Hitchc.) Peñailillo LC,Jarava macbridei,LC,Jarava macbridei,1,Accepted,(Hitchc.) Peñail.,Gayana Bot. 59(1): 31. 2002.,J.F. Macbride & W. Featherstone 452,"F, US.",Desconocido.,"AN, CA, HU, LI.","MDE, MA, PSH, AA; 1400—4600 m.",Sin registro.,"CPUN (2), USM (7).","Esta gramínea perenne se conoce de varias localidades, en ambientes semixéricos, a lo largo de un amplio rango altitudinal de Cajamarca a Lima. Localmente es frecuente.",Hitchc. Peñailillo
Poaceae,Jarava,Jarava pachypus,"47. Jarava pachypus (Pilg.) Peñailillo VU, B1ab(iii)",Jarava pachypus,"VU, B1abiii",Jarava pachypus,1,Accepted,(Pilg.) Peñail.,Gayana Bot. 59(1): 32. 2002.,A. Weberbauer 1487,"B, US.",Desconocido.,"AR, IC.",DST; 20—620 m.,Sin registro.,"CPUN (1), USM (2).","Esta gramínea es probablemente una planta anual, si bien Tovar (1993) la considera perenne. Se conoce de cinco localidades, en el sur del país, una de ellas en la Isla de San Gallán, en donde fue recolectada en 1919. Todas las poblaciones conocidas están naturalmente fragmentadas. Tovar (1993) comentó el vínculo taxonómico con una especie andina, Nassella nardoides. La colección botánica más reciente proviene de un año de El Niño. Amenazas a algunas de sus poblaciones, probablemente, estén asociadas a modificación de hábitat por expansión urbana.",Pilg. Peñailillo
Poaceae,Merostachys,Merostachys brevispica,"48. Merostachys brevispica Munro CR, B1a",Merostachys brevispica,"CR, B1a",Merostachys brevispica,1,Accepted,Munro,Trans. Linn. Soc. London 26(1): 49. 1868.,R. Spruce s.n.,"K, US.",Desconocido.,SM.,BMHP; altitud desconocida.,Sin registro.,Ninguno.,"Bambú suberguido, conocido solamente de una localidad, en la cuenca del Mayo. No ha vuelto a ser recolectada desde el siglo XIX.",Munro
Poaceae,Muhlenbergia,Muhlenbergia caxamarcensis,"49. Muhlenbergia caxamarcensis Laegaard & Sánchez Vega VU, B1ab(iii); D2",Muhlenbergia caxamarcensis,"VU, B1abiii; D2",Muhlenbergia caxamarcensis,1,Accepted,Lægaard & Sánchez Vega,Nordic J. Bot. 10: 437—441. 1990.,S. Renvoize & S. Laegaard 4962,"AAU, K, MO, US; CPUN!.",Desconocido.,CA.,PAR; 3100—3900 m.,Sin registro.,"CPUN (holotipo+7), USM (3).","Esta gramínea se conoce solamente de Cajamarca, donde habita suelos calizos. Afín a Muhlenbergia fastigiata y M. ligularis. Las poblaciones de esta especie son pequeñas y muy cercanas entre sí. En forma similar a otras plantas de la jalca, las poblaciones de esta especie están sujetas a los incendios intencionales y otras actividades humanas que deterioran el hábitat de éstas.",Laegaard & Sánchez Vega
Poaceae,Muhlenbergia,Muhlenbergia flexuosa,"50. Muhlenbergia flexuosa Hitchc. VU, B1ab(iii)",Muhlenbergia flexuosa,"VU, B1abiii",Muhlenbergia flexuosa,1,Accepted,Hitchc.,Contr. U.S. Natl. Herb. 24(8): 388. 1927.,J.F. Macbride 3874,"F, LE, US.",Desconocido.,"HU, PA.","BMHM, BMHP; 1200—2000 m.",PNYC,USM (2).,"Esta gramínea perenne se conoce solamente de tres localidades, en el centro del país, incluyendo una en el Parque Nacional Yanachaga-Chemillén. Localmente es una planta rara. Como una típica gramínea C4, habita ambientes abiertos y expuestos a extremos de temperatura.",Hitchc.
